,adapter,adapter,adapter,adapter,adapter,base,base,base,base
,n_items,tvd,entropy_err,signed_bias,abs_bias,tvd,entropy_err,signed_bias,abs_bias
trust_class,,,,,,,,,
family,1,0.43877659043788314,0.014054859747457266,0.43371888638834155,0.4376410312676962,0.32823125973726897,0.1054450211757531,0.25239885982991,0.2568313108636921
ingroup,2,0.3619219150206507,-0.6485774176829275,-0.03332384543786791,0.26649683616739483,0.3497795763767133,-0.6152673763076928,-0.18491182735455955,0.2684178326173524
outgroup,4,0.47188964647947973,-0.6379529854891428,-0.48843919214860654,0.5514687560950235,0.4745220894608076,-0.5635103461498897,-0.5526785563921799,0.5923701212908781
institutions,5,0.4405214204101911,-0.4975750786825346,0.03902598019312286,0.4573518150775613,0.34656330273575353,-0.32455879730184484,-0.15691899911839555,0.4092157779261306
